x,y,z
1.710999998669824345e+04,1.710999998669824345e+04,0.000000000000000000e+00
1.711999998668590342e+04,1.711999998668590342e+04,0.000000000000000000e+00
1.712999998667355976e+04,1.712999998667355976e+04,0.000000000000000000e+00
1.713999998666121610e+04,1.713999998666121610e+04,0.000000000000000000e+00
1.714999998664886880e+04,1.714999998664886880e+04,0.000000000000000000e+00
1.715999998663652150e+04,1.715999998663652150e+04,0.000000000000000000e+00
1.716999998662417056e+04,1.716999998662417056e+04,0.000000000000000000e+00
1.717999998661181962e+04,1.717999998661181962e+04,0.000000000000000000e+00
1.718999998659946868e+04,1.718999998659946868e+04,0.000000000000000000e+00
1.719999998658711411e+04,1.719999998658711411e+04,0.000000000000000000e+00
1.720999998657475953e+04,1.720999998657475953e+04,0.000000000000000000e+00
1.721999998656240132e+04,1.721999998656240132e+04,0.000000000000000000e+00
1.722999998655004310e+04,1.722999998655004310e+04,0.000000000000000000e+00
1.723999998653768489e+04,1.723999998653768489e+04,0.000000000000000000e+00
1.724999998652532304e+04,1.724999998652532304e+04,0.000000000000000000e+00
1.725999998651296119e+04,1.725999998651296119e+04,0.000000000000000000e+00
1.726999998650059570e+04,1.726999998650059570e+04,0.000000000000000000e+00
1.727999998648823021e+04,1.727999998648823021e+04,0.000000000000000000e+00
1.728999998647586472e+04,1.728999998647586472e+04,0.000000000000000000e+00
1.729999998646349559e+04,1.729999998646349559e+04,0.000000000000000000e+00
1.730999998645112646e+04,1.730999998645112646e+04,0.000000000000000000e+00
1.731999998643875369e+04,1.731999998643875369e+04,0.000000000000000000e+00
1.732999998642638093e+04,1.732999998642638093e+04,0.000000000000000000e+00
1.733999998641400452e+04,1.733999998641400452e+04,0.000000000000000000e+00
1.734999998640162812e+04,1.734999998640162812e+04,0.000000000000000000e+00
1.735999998638925172e+04,1.735999998638925172e+04,0.000000000000000000e+00
1.736999998637687168e+04,1.736999998637687168e+04,0.000000000000000000e+00
1.737999998636449163e+04,1.737999998636449163e+04,0.000000000000000000e+00
1.738999998635210795e+04,1.738999998635210795e+04,0.000000000000000000e+00
1.739999998633972427e+04,1.739999998633972427e+04,0.000000000000000000e+00
1.740999998632734059e+04,1.740999998632734059e+04,0.000000000000000000e+00
1.741999998631495328e+04,1.741999998631495328e+04,0.000000000000000000e+00
1.742999998630256596e+04,1.742999998630256596e+04,0.000000000000000000e+00
1.743999998629017500e+04,1.743999998629017500e+04,0.000000000000000000e+00
1.744999998627778405e+04,1.744999998627778405e+04,0.000000000000000000e+00
1.745999998626539309e+04,1.745999998626539309e+04,0.000000000000000000e+00
1.746999998625299850e+04,1.746999998625299850e+04,0.000000000000000000e+00
1.747999998624060390e+04,1.747999998624060390e+04,0.000000000000000000e+00
1.748999998622820567e+04,1.748999998622820567e+04,0.000000000000000000e+00
1.749999998621580744e+04,1.749999998621580744e+04,0.000000000000000000e+00
1.750999998620340921e+04,1.750999998620340921e+04,0.000000000000000000e+00
1.751999998619100734e+04,1.751999998619100734e+04,0.000000000000000000e+00
1.752999998617860547e+04,1.752999998617860547e+04,0.000000000000000000e+00
1.753999998616619996e+04,1.753999998616619996e+04,0.000000000000000000e+00
1.754999998615379445e+04,1.754999998615379445e+04,0.000000000000000000e+00
1.755999998614138894e+04,1.755999998614138894e+04,0.000000000000000000e+00
1.756999998612897980e+04,1.756999998612897980e+04,0.000000000000000000e+00
1.757999998611657065e+04,1.757999998611657065e+04,0.000000000000000000e+00
1.758999998610415787e+04,1.758999998610415787e+04,0.000000000000000000e+00
1.759999998609174509e+04,1.759999998609174509e+04,0.000000000000000000e+00
1.760999998607933230e+04,1.760999998607933230e+04,0.000000000000000000e+00
1.761999998606691588e+04,1.761999998606691588e+04,0.000000000000000000e+00
1.762999998605449946e+04,1.762999998605449946e+04,0.000000000000000000e+00
1.763999998604207940e+04,1.763999998604207940e+04,0.000000000000000000e+00
1.764999998602965934e+04,1.764999998602965934e+04,0.000000000000000000e+00
1.765999998601723928e+04,1.765999998601723928e+04,0.000000000000000000e+00
1.766999998600481558e+04,1.766999998600481558e+04,0.000000000000000000e+00
1.767999998599239188e+04,1.767999998599239188e+04,0.000000000000000000e+00
1.768999998597996455e+04,1.768999998597996455e+04,0.000000000000000000e+00
1.769999998596753721e+04,1.769999998596753721e+04,0.000000000000000000e+00
1.770999998595510988e+04,1.770999998595510988e+04,0.000000000000000000e+00
1.771999998594267890e+04,1.771999998594267890e+04,0.000000000000000000e+00
1.772999998593024793e+04,1.772999998593024793e+04,0.000000000000000000e+00
1.773999998591781332e+04,1.773999998591781332e+04,0.000000000000000000e+00
1.774999998590537871e+04,1.774999998590537871e+04,0.000000000000000000e+00
1.775999998589294410e+04,1.775999998589294410e+04,0.000000000000000000e+00
1.776999998588050585e+04,1.776999998588050585e+04,0.000000000000000000e+00
1.777999998586806760e+04,1.777999998586806760e+04,0.000000000000000000e+00
1.778999998585562571e+04,1.778999998585562571e+04,0.000000000000000000e+00
1.779999998584318382e+04,1.779999998584318382e+04,0.000000000000000000e+00
1.780999998583074193e+04,1.780999998583074193e+04,0.000000000000000000e+00
1.781999998581829641e+04,1.781999998581829641e+04,0.000000000000000000e+00
1.782999998580585088e+04,1.782999998580585088e+04,0.000000000000000000e+00
1.783999998579340536e+04,1.783999998579340536e+04,0.000000000000000000e+00
1.784999998578095619e+04,1.784999998578095619e+04,0.000000000000000000e+00
1.785999998576850703e+04,1.785999998576850703e+04,0.000000000000000000e+00
1.786999998575605423e+04,1.786999998575605423e+04,0.000000000000000000e+00
1.787999998574360143e+04,1.787999998574360143e+04,0.000000000000000000e+00
1.788999998573114863e+04,1.788999998573114863e+04,0.000000000000000000e+00
1.789999998571869219e+04,1.789999998571869219e+04,0.000000000000000000e+00
1.790999998570623575e+04,1.790999998570623575e+04,0.000000000000000000e+00
1.791999998569377567e+04,1.791999998569377567e+04,0.000000000000000000e+00
1.792999998568131559e+04,1.792999998568131559e+04,0.000000000000000000e+00
1.793999998566885552e+04,1.793999998566885552e+04,0.000000000000000000e+00
1.794999998565639180e+04,1.794999998565639180e+04,0.000000000000000000e+00
1.795999998564392808e+04,1.795999998564392808e+04,0.000000000000000000e+00
1.796999998563146437e+04,1.796999998563146437e+04,0.000000000000000000e+00
1.797999998561899702e+04,1.797999998561899702e+04,0.000000000000000000e+00
1.798999998560652966e+04,1.798999998560652966e+04,0.000000000000000000e+00
1.799999998559405867e+04,1.799999998559405867e+04,0.000000000000000000e+00
1.800999998558158768e+04,1.800999998558158768e+04,0.000000000000000000e+00
1.801999998556911669e+04,1.801999998556911669e+04,0.000000000000000000e+00
1.802999998555664206e+04,1.802999998555664206e+04,0.000000000000000000e+00
1.803999998554416743e+04,1.803999998554416743e+04,0.000000000000000000e+00
1.804999998553168916e+04,1.804999998553168916e+04,0.000000000000000000e+00
1.805999998551921090e+04,1.805999998551921090e+04,0.000000000000000000e+00
1.806999998550673263e+04,1.806999998550673263e+04,0.000000000000000000e+00
1.807999998549425072e+04,1.807999998549425072e+04,0.000000000000000000e+00
1.808999998548176882e+04,1.808999998548176882e+04,0.000000000000000000e+00
1.809999998546928691e+04,1.809999998546928691e+04,0.000000000000000000e+00
1.810999998545680137e+04,1.810999998545680137e+04,0.000000000000000000e+00
1.811999998544431583e+04,1.811999998544431583e+04,0.000000000000000000e+00
1.812999998543182664e+04,1.812999998543182664e+04,0.000000000000000000e+00
1.813999998541933746e+04,1.813999998541933746e+04,0.000000000000000000e+00
1.814999998540684828e+04,1.814999998540684828e+04,0.000000000000000000e+00
1.815999998539435546e+04,1.815999998539435546e+04,0.000000000000000000e+00
1.816999998538186264e+04,1.816999998538186264e+04,0.000000000000000000e+00
1.817999998536936982e+04,1.817999998536936982e+04,0.000000000000000000e+00
1.818999998535687337e+04,1.818999998535687337e+04,0.000000000000000000e+00
1.819999998534437691e+04,1.819999998534437691e+04,0.000000000000000000e+00
1.820999998533187681e+04,1.820999998533187681e+04,0.000000000000000000e+00
1.821999998531937672e+04,1.821999998531937672e+04,0.000000000000000000e+00
1.822999998530687662e+04,1.822999998530687662e+04,0.000000000000000000e+00
1.823999998529437289e+04,1.823999998529437289e+04,0.000000000000000000e+00
1.824999998528186916e+04,1.824999998528186916e+04,0.000000000000000000e+00
1.825999998526936542e+04,1.825999998526936542e+04,0.000000000000000000e+00
1.826999998525685805e+04,1.826999998525685805e+04,0.000000000000000000e+00
1.827999998524435068e+04,1.827999998524435068e+04,0.000000000000000000e+00
1.828999998523184331e+04,1.828999998523184331e+04,0.000000000000000000e+00
1.829999998521933230e+04,1.829999998521933230e+04,0.000000000000000000e+00
1.830999998520682129e+04,1.830999998520682129e+04,0.000000000000000000e+00
1.831999998519430665e+04,1.831999998519430665e+04,0.000000000000000000e+00
1.832999998518179200e+04,1.832999998518179200e+04,0.000000000000000000e+00
1.833999998516927735e+04,1.833999998516927735e+04,0.000000000000000000e+00
1.834999998515675907e+04,1.834999998515675907e+04,0.000000000000000000e+00
1.835999998514424078e+04,1.835999998514424078e+04,0.000000000000000000e+00
1.836999998513172250e+04,1.836999998513172250e+04,0.000000000000000000e+00
1.837999998511920057e+04,1.837999998511920057e+04,0.000000000000000000e+00
1.838999998510667865e+04,1.838999998510667865e+04,0.000000000000000000e+00
1.839999998509415309e+04,1.839999998509415309e+04,0.000000000000000000e+00
1.840999998508162753e+04,1.840999998508162753e+04,0.000000000000000000e+00
1.841999998506910197e+04,1.841999998506910197e+04,0.000000000000000000e+00
1.842999998505657277e+04,1.842999998505657277e+04,0.000000000000000000e+00
1.843999998504404357e+04,1.843999998504404357e+04,0.000000000000000000e+00
1.844999998503151437e+04,1.844999998503151437e+04,0.000000000000000000e+00
1.845999998501898153e+04,1.845999998501898153e+04,0.000000000000000000e+00
1.846999998500644870e+04,1.846999998500644870e+04,0.000000000000000000e+00
1.847999998499391586e+04,1.847999998499391586e+04,0.000000000000000000e+00
1.848999998498137938e+04,1.848999998498137938e+04,0.000000000000000000e+00
1.849999998496884291e+04,1.849999998496884291e+04,0.000000000000000000e+00
1.850999998495630643e+04,1.850999998495630643e+04,0.000000000000000000e+00
1.851999998494376632e+04,1.851999998494376632e+04,0.000000000000000000e+00
1.852999998493122621e+04,1.852999998493122621e+04,0.000000000000000000e+00
1.853999998491868246e+04,1.853999998491868246e+04,0.000000000000000000e+00
1.854999998490613871e+04,1.854999998490613871e+04,0.000000000000000000e+00
1.855999998489359496e+04,1.855999998489359496e+04,0.000000000000000000e+00
1.856999998488104757e+04,1.856999998488104757e+04,0.000000000000000000e+00
1.857999998486850018e+04,1.857999998486850018e+04,0.000000000000000000e+00
1.858999998485595279e+04,1.858999998485595279e+04,0.000000000000000000e+00
1.859999998484340176e+04,1.859999998484340176e+04,0.000000000000000000e+00
1.860999998483085074e+04,1.860999998483085074e+04,0.000000000000000000e+00
1.861999998481829971e+04,1.861999998481829971e+04,0.000000000000000000e+00
1.862999998480574504e+04,1.862999998480574504e+04,0.000000000000000000e+00
1.863999998479319038e+04,1.863999998479319038e+04,0.000000000000000000e+00
1.864999998478063571e+04,1.864999998478063571e+04,0.000000000000000000e+00
1.865999998476807741e+04,1.865999998476807741e+04,0.000000000000000000e+00
1.866999998475551911e+04,1.866999998475551911e+04,0.000000000000000000e+00
1.867999998474295717e+04,1.867999998474295717e+04,0.000000000000000000e+00
1.868999998473039523e+04,1.868999998473039523e+04,0.000000000000000000e+00
1.869999998471783329e+04,1.869999998471783329e+04,0.000000000000000000e+00
1.870999998470526771e+04,1.870999998470526771e+04,0.000000000000000000e+00
1.871999998469270213e+04,1.871999998469270213e+04,0.000000000000000000e+00
1.872999998468013655e+04,1.872999998468013655e+04,0.000000000000000000e+00
1.873999998466756733e+04,1.873999998466756733e+04,0.000000000000000000e+00
1.874999998465499812e+04,1.874999998465499812e+04,0.000000000000000000e+00
1.875999998464242890e+04,1.875999998464242890e+04,0.000000000000000000e+00
1.876999998462985604e+04,1.876999998462985604e+04,0.000000000000000000e+00
1.877999998461728319e+04,1.877999998461728319e+04,0.000000000000000000e+00
1.878999998460471033e+04,1.878999998460471033e+04,0.000000000000000000e+00
1.879999998459213384e+04,1.879999998459213384e+04,0.000000000000000000e+00
1.880999998457955735e+04,1.880999998457955735e+04,0.000000000000000000e+00
1.881999998456698086e+04,1.881999998456698086e+04,0.000000000000000000e+00
1.882999998455440073e+04,1.882999998455440073e+04,0.000000000000000000e+00
1.883999998454182060e+04,1.883999998454182060e+04,0.000000000000000000e+00
1.884999998452923683e+04,1.884999998452923683e+04,0.000000000000000000e+00
1.885999998451665306e+04,1.885999998451665306e+04,0.000000000000000000e+00
1.886999998450406929e+04,1.886999998450406929e+04,0.000000000000000000e+00
1.887999998449148188e+04,1.887999998449148188e+04,0.000000000000000000e+00
1.888999998447889448e+04,1.888999998447889448e+04,0.000000000000000000e+00
1.889999998446630707e+04,1.889999998446630707e+04,0.000000000000000000e+00
1.890999998445371602e+04,1.890999998445371602e+04,0.000000000000000000e+00
1.891999998444112498e+04,1.891999998444112498e+04,0.000000000000000000e+00
1.892999998442853393e+04,1.892999998442853393e+04,0.000000000000000000e+00
1.893999998441593925e+04,1.893999998441593925e+04,0.000000000000000000e+00
1.894999998440334457e+04,1.894999998440334457e+04,0.000000000000000000e+00
1.895999998439074989e+04,1.895999998439074989e+04,0.000000000000000000e+00
1.896999998437815157e+04,1.896999998437815157e+04,0.000000000000000000e+00
1.897999998436555325e+04,1.897999998436555325e+04,0.000000000000000000e+00
1.898999998435295493e+04,1.898999998435295493e+04,0.000000000000000000e+00
1.899999998434035297e+04,1.899999998434035297e+04,0.000000000000000000e+00
1.900999998432775101e+04,1.900999998432775101e+04,0.000000000000000000e+00
1.901999998431514905e+04,1.901999998431514905e+04,0.000000000000000000e+00
1.902999998430254345e+04,1.902999998430254345e+04,0.000000000000000000e+00
1.903999998428993786e+04,1.903999998428993786e+04,0.000000000000000000e+00
1.904999998427733226e+04,1.904999998427733226e+04,0.000000000000000000e+00
1.905999998426472303e+04,1.905999998426472303e+04,0.000000000000000000e+00
1.906999998425211379e+04,1.906999998425211379e+04,0.000000000000000000e+00
1.907999998423950456e+04,1.907999998423950456e+04,0.000000000000000000e+00
1.908999998422689168e+04,1.908999998422689168e+04,0.000000000000000000e+00
1.909999998421427881e+04,1.909999998421427881e+04,0.000000000000000000e+00
1.910999998420166594e+04,1.910999998420166594e+04,0.000000000000000000e+00
1.911999998418904943e+04,1.911999998418904943e+04,0.000000000000000000e+00
1.912999998417643292e+04,1.912999998417643292e+04,0.000000000000000000e+00
1.913999998416381641e+04,1.913999998416381641e+04,0.000000000000000000e+00
1.914999998415119626e+04,1.914999998415119626e+04,0.000000000000000000e+00
1.915999998413857611e+04,1.915999998413857611e+04,0.000000000000000000e+00
1.916999998412595596e+04,1.916999998412595596e+04,0.000000000000000000e+00
1.917999998411333218e+04,1.917999998411333218e+04,0.000000000000000000e+00
1.918999998410070839e+04,1.918999998410070839e+04,0.000000000000000000e+00
1.919999998408808460e+04,1.919999998408808460e+04,0.000000000000000000e+00
1.920999998407545718e+04,1.920999998407545718e+04,0.000000000000000000e+00
1.921999998406282975e+04,1.921999998406282975e+04,0.000000000000000000e+00
1.922999998405020233e+04,1.922999998405020233e+04,0.000000000000000000e+00
1.923999998403757127e+04,1.923999998403757127e+04,0.000000000000000000e+00
1.924999998402494020e+04,1.924999998402494020e+04,0.000000000000000000e+00
1.925999998401230914e+04,1.925999998401230914e+04,0.000000000000000000e+00
1.926999998399967444e+04,1.926999998399967444e+04,0.000000000000000000e+00
1.927999998398703974e+04,1.927999998398703974e+04,0.000000000000000000e+00
1.928999998397440504e+04,1.928999998397440504e+04,0.000000000000000000e+00
1.929999998396176670e+04,1.929999998396176670e+04,0.000000000000000000e+00
1.930999998394912836e+04,1.930999998394912836e+04,0.000000000000000000e+00
1.931999998393649003e+04,1.931999998393649003e+04,0.000000000000000000e+00
1.932999998392384805e+04,1.932999998392384805e+04,0.000000000000000000e+00
1.933999998391120607e+04,1.933999998391120607e+04,0.000000000000000000e+00
1.934999998389856410e+04,1.934999998389856410e+04,0.000000000000000000e+00
1.935999998388591848e+04,1.935999998388591848e+04,0.000000000000000000e+00
1.936999998387327287e+04,1.936999998387327287e+04,0.000000000000000000e+00
1.937999998386062725e+04,1.937999998386062725e+04,0.000000000000000000e+00
1.938999998384797800e+04,1.938999998384797800e+04,0.000000000000000000e+00
1.939999998383532875e+04,1.939999998383532875e+04,0.000000000000000000e+00
1.940999998382267950e+04,1.940999998382267950e+04,0.000000000000000000e+00
1.941999998381002661e+04,1.941999998381002661e+04,0.000000000000000000e+00
1.942999998379737372e+04,1.942999998379737372e+04,0.000000000000000000e+00
1.943999998378472083e+04,1.943999998378472083e+04,0.000000000000000000e+00
1.944999998377206430e+04,1.944999998377206430e+04,0.000000000000000000e+00
1.945999998375940777e+04,1.945999998375940777e+04,0.000000000000000000e+00
1.946999998374675124e+04,1.946999998374675124e+04,0.000000000000000000e+00
1.947999998373409107e+04,1.947999998373409107e+04,0.000000000000000000e+00
1.948999998372143091e+04,1.948999998372143091e+04,0.000000000000000000e+00
1.949999998370877074e+04,1.949999998370877074e+04,0.000000000000000000e+00
1.950999998369610694e+04,1.950999998369610694e+04,0.000000000000000000e+00
1.951999998368344313e+04,1.951999998368344313e+04,0.000000000000000000e+00
1.952999998367077933e+04,1.952999998367077933e+04,0.000000000000000000e+00
1.953999998365811189e+04,1.953999998365811189e+04,0.000000000000000000e+00
1.954999998364544444e+04,1.954999998364544444e+04,0.000000000000000000e+00
1.955999998363277700e+04,1.955999998363277700e+04,0.000000000000000000e+00
1.956999998362010592e+04,1.956999998362010592e+04,0.000000000000000000e+00
1.957999998360743484e+04,1.957999998360743484e+04,0.000000000000000000e+00
1.958999998359476376e+04,1.958999998359476376e+04,0.000000000000000000e+00
1.959999998358208904e+04,1.959999998358208904e+04,0.000000000000000000e+00
1.960999998356941433e+04,1.960999998356941433e+04,0.000000000000000000e+00
1.961999998355673961e+04,1.961999998355673961e+04,0.000000000000000000e+00
1.962999998354406489e+04,1.962999998354406489e+04,0.000000000000000000e+00
1.963999998353138653e+04,1.963999998353138653e+04,0.000000000000000000e+00
1.964999998351870818e+04,1.964999998351870818e+04,0.000000000000000000e+00
1.965999998350602982e+04,1.965999998350602982e+04,0.000000000000000000e+00
1.966999998349334783e+04,1.966999998349334783e+04,0.000000000000000000e+00
1.967999998348066583e+04,1.967999998348066583e+04,0.000000000000000000e+00
1.968999998346798384e+04,1.968999998346798384e+04,0.000000000000000000e+00
1.969999998345529821e+04,1.969999998345529821e+04,0.000000000000000000e+00
1.970999998344261257e+04,1.970999998344261257e+04,0.000000000000000000e+00
1.971999998342992694e+04,1.971999998342992694e+04,0.000000000000000000e+00
1.972999998341723767e+04,1.972999998341723767e+04,0.000000000000000000e+00
1.973999998340454840e+04,1.973999998340454840e+04,0.000000000000000000e+00
1.974999998339185913e+04,1.974999998339185913e+04,0.000000000000000000e+00
1.975999998337916622e+04,1.975999998337916622e+04,0.000000000000000000e+00
1.976999998336647332e+04,1.976999998336647332e+04,0.000000000000000000e+00
1.977999998335378041e+04,1.977999998335378041e+04,0.000000000000000000e+00
1.978999998334108386e+04,1.978999998334108386e+04,0.000000000000000000e+00
1.979999998332838732e+04,1.979999998332838732e+04,0.000000000000000000e+00
1.980999998331569077e+04,1.980999998331569077e+04,0.000000000000000000e+00
1.981999998330299059e+04,1.981999998330299059e+04,0.000000000000000000e+00
1.982999998329029040e+04,1.982999998329029040e+04,0.000000000000000000e+00
1.983999998327759022e+04,1.983999998327759022e+04,0.000000000000000000e+00
1.984999998326489003e+04,1.984999998326489003e+04,0.000000000000000000e+00
1.985999998325218621e+04,1.985999998325218621e+04,0.000000000000000000e+00
1.986999998323948239e+04,1.986999998323948239e+04,0.000000000000000000e+00
1.987999998322677857e+04,1.987999998322677857e+04,0.000000000000000000e+00
1.988999998321407111e+04,1.988999998321407111e+04,0.000000000000000000e+00
1.989999998320136365e+04,1.989999998320136365e+04,0.000000000000000000e+00
1.990999998318865619e+04,1.990999998318865619e+04,0.000000000000000000e+00
1.991999998317594509e+04,1.991999998317594509e+04,0.000000000000000000e+00
1.992999998316323399e+04,1.992999998316323399e+04,0.000000000000000000e+00
1.993999998315052289e+04,1.993999998315052289e+04,0.000000000000000000e+00
1.994999998313780816e+04,1.994999998313780816e+04,0.000000000000000000e+00
1.995999998312509342e+04,1.995999998312509342e+04,0.000000000000000000e+00
1.996999998311237869e+04,1.996999998311237869e+04,0.000000000000000000e+00
1.997999998309966395e+04,1.997999998309966395e+04,0.000000000000000000e+00
1.998999998308694558e+04,1.998999998308694558e+04,0.000000000000000000e+00
1.999999998307422720e+04,1.999999998307422720e+04,0.000000000000000000e+00
2.000999998306150883e+04,2.000999998306150883e+04,0.000000000000000000e+00
2.001999998304878682e+04,2.001999998304878682e+04,0.000000000000000000e+00
2.002999998303606480e+04,2.002999998303606480e+04,0.000000000000000000e+00
2.003999998302334279e+04,2.003999998302334279e+04,0.000000000000000000e+00
2.004999998301061714e+04,2.004999998301061714e+04,0.000000000000000000e+00
2.005999998299789149e+04,2.005999998299789149e+04,0.000000000000000000e+00
2.006999998298516584e+04,2.006999998298516584e+04,0.000000000000000000e+00
2.007999998297243656e+04,2.007999998297243656e+04,0.000000000000000000e+00
2.008999998295970727e+04,2.008999998295970727e+04,0.000000000000000000e+00
2.009999998294697798e+04,2.009999998294697798e+04,0.000000000000000000e+00
2.010999998293424869e+04,2.010999998293424869e+04,0.000000000000000000e+00
2.011999998292151577e+04,2.011999998292151577e+04,0.000000000000000000e+00
2.012999998290878284e+04,2.012999998290878284e+04,0.000000000000000000e+00
2.013999998289604991e+04,2.013999998289604991e+04,0.000000000000000000e+00
2.014999998288331335e+04,2.014999998288331335e+04,0.000000000000000000e+00
2.015999998287057679e+04,2.015999998287057679e+04,0.000000000000000000e+00
2.016999998285784022e+04,2.016999998285784022e+04,0.000000000000000000e+00
2.017999998284510002e+04,2.017999998284510002e+04,0.000000000000000000e+00
2.018999998283235982e+04,2.018999998283235982e+04,0.000000000000000000e+00
2.019999998281961962e+04,2.019999998281961962e+04,0.000000000000000000e+00
2.020999998280687578e+04,2.020999998280687578e+04,0.000000000000000000e+00
2.021999998279413194e+04,2.021999998279413194e+04,0.000000000000000000e+00
2.022999998278138810e+04,2.022999998278138810e+04,0.000000000000000000e+00
2.023999998276864426e+04,2.023999998276864426e+04,0.000000000000000000e+00
2.024999998275589678e+04,2.024999998275589678e+04,0.000000000000000000e+00
2.025999998274314930e+04,2.025999998274314930e+04,0.000000000000000000e+00
2.026999998273040183e+04,2.026999998273040183e+04,0.000000000000000000e+00
2.027999998271765071e+04,2.027999998271765071e+04,0.000000000000000000e+00
2.028999998270489959e+04,2.028999998270489959e+04,0.000000000000000000e+00
2.029999998269214848e+04,2.029999998269214848e+04,0.000000000000000000e+00
2.030999998267939372e+04,2.030999998267939372e+04,0.000000000000000000e+00
2.031999998266663897e+04,2.031999998266663897e+04,0.000000000000000000e+00
2.032999998265388422e+04,2.032999998265388422e+04,0.000000000000000000e+00
2.033999998264112946e+04,2.033999998264112946e+04,0.000000000000000000e+00
2.034999998262837107e+04,2.034999998262837107e+04,0.000000000000000000e+00
2.035999998261561268e+04,2.035999998261561268e+04,0.000000000000000000e+00
2.036999998260285429e+04,2.036999998260285429e+04,0.000000000000000000e+00
2.037999998259009226e+04,2.037999998259009226e+04,0.000000000000000000e+00
2.038999998257733023e+04,2.038999998257733023e+04,0.000000000000000000e+00
2.039999998256456820e+04,2.039999998256456820e+04,0.000000000000000000e+00
2.040999998255180617e+04,2.040999998255180617e+04,0.000000000000000000e+00
2.041999998253904050e+04,2.041999998253904050e+04,0.000000000000000000e+00
2.042999998252627483e+04,2.042999998252627483e+04,0.000000000000000000e+00
2.043999998251350917e+04,2.043999998251350917e+04,0.000000000000000000e+00
2.044999998250073986e+04,2.044999998250073986e+04,0.000000000000000000e+00
2.045999998248797056e+04,2.045999998248797056e+04,0.000000000000000000e+00
2.046999998247520125e+04,2.046999998247520125e+04,0.000000000000000000e+00
2.047999998246242831e+04,2.047999998246242831e+04,0.000000000000000000e+00
2.048999998244965536e+04,2.048999998244965536e+04,0.000000000000000000e+00
2.049999998243688242e+04,2.049999998243688242e+04,0.000000000000000000e+00
2.050999998242410948e+04,2.050999998242410948e+04,0.000000000000000000e+00
2.051999998241133289e+04,2.051999998241133289e+04,0.000000000000000000e+00
2.052999998239855631e+04,2.052999998239855631e+04,0.000000000000000000e+00
2.053999998238577973e+04,2.053999998238577973e+04,0.000000000000000000e+00
2.054999998237299951e+04,2.054999998237299951e+04,0.000000000000000000e+00
2.055999998236021929e+04,2.055999998236021929e+04,0.000000000000000000e+00
2.056999998234743907e+04,2.056999998234743907e+04,0.000000000000000000e+00
2.057999998233465885e+04,2.057999998233465885e+04,0.000000000000000000e+00
2.058999998232187500e+04,2.058999998232187500e+04,0.000000000000000000e+00
2.059999998230909114e+04,2.059999998230909114e+04,0.000000000000000000e+00
2.060999998229630728e+04,2.060999998229630728e+04,0.000000000000000000e+00
2.061999998228351978e+04,2.061999998228351978e+04,0.000000000000000000e+00
2.062999998227073229e+04,2.062999998227073229e+04,0.000000000000000000e+00
2.063999998225794479e+04,2.063999998225794479e+04,0.000000000000000000e+00
2.064999998224515366e+04,2.064999998224515366e+04,0.000000000000000000e+00
2.065999998223236253e+04,2.065999998223236253e+04,0.000000000000000000e+00
2.066999998221957139e+04,2.066999998221957139e+04,0.000000000000000000e+00
2.067999998220678026e+04,2.067999998220678026e+04,0.000000000000000000e+00
2.068999998219398549e+04,2.068999998219398549e+04,0.000000000000000000e+00
2.069999998218119072e+04,2.069999998218119072e+04,0.000000000000000000e+00
2.070999998216839595e+04,2.070999998216839595e+04,0.000000000000000000e+00
2.071999998215559754e+04,2.071999998215559754e+04,0.000000000000000000e+00
2.072999998214279913e+04,2.072999998214279913e+04,0.000000000000000000e+00
2.073999998213000072e+04,2.073999998213000072e+04,0.000000000000000000e+00
2.074999998211720231e+04,2.074999998211720231e+04,0.000000000000000000e+00
2.075999998210440026e+04,2.075999998210440026e+04,0.000000000000000000e+00
2.076999998209159821e+04,2.076999998209159821e+04,0.000000000000000000e+00
2.077999998207879617e+04,2.077999998207879617e+04,0.000000000000000000e+00
2.078999998206599048e+04,2.078999998206599048e+04,0.000000000000000000e+00
2.079999998205318479e+04,2.079999998205318479e+04,0.000000000000000000e+00
2.080999998204037911e+04,2.080999998204037911e+04,0.000000000000000000e+00
2.081999998202757342e+04,2.081999998202757342e+04,0.000000000000000000e+00
2.082999998201476410e+04,2.082999998201476410e+04,0.000000000000000000e+00
2.083999998200195478e+04,2.083999998200195478e+04,0.000000000000000000e+00
2.084999998198914545e+04,2.084999998198914545e+04,0.000000000000000000e+00
2.085999998197633249e+04,2.085999998197633249e+04,0.000000000000000000e+00
2.086999998196351953e+04,2.086999998196351953e+04,0.000000000000000000e+00
2.087999998195070657e+04,2.087999998195070657e+04,0.000000000000000000e+00
2.088999998193789361e+04,2.088999998193789361e+04,0.000000000000000000e+00
2.089999998192507701e+04,2.089999998192507701e+04,0.000000000000000000e+00
2.090999998191226041e+04,2.090999998191226041e+04,0.000000000000000000e+00
2.091999998189944381e+04,2.091999998189944381e+04,0.000000000000000000e+00
2.092999998188662357e+04,2.092999998188662357e+04,0.000000000000000000e+00
2.093999998187380334e+04,2.093999998187380334e+04,0.000000000000000000e+00
2.094999998186098310e+04,2.094999998186098310e+04,0.000000000000000000e+00
2.095999998184816286e+04,2.095999998184816286e+04,0.000000000000000000e+00
2.096999998183533899e+04,2.096999998183533899e+04,0.000000000000000000e+00
2.097999998182251511e+04,2.097999998182251511e+04,0.000000000000000000e+00
